tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
8/18/2019,MUARA ANGKE,16,38,550,6636
8/19/2019,MUARA ANGKE,18,12,452,616
8/20/2019,MUARA ANGKE,10,11,385,450
8/21/2019,MUARA ANGKE,10,9,352,283
8/22/2019,MUARA ANGKE,10,13,416,372
8/23/2019,MUARA ANGKE,13,20,635,426
8/24/2019,MUARA ANGKE,23,15,3168,417
8/25/2019,MUARA ANGKE,12,24,589,3352
8/26/2019,MUARA ANGKE,16,10,468,359
8/27/2019,MUARA ANGKE,11,11,523,448
8/28/2019,MUARA ANGKE,9,10,325,480
8/29/2019,MUARA ANGKE,10,10,352,347
8/30/2019,MUARA ANGKE,10,21,526,417
8/31/2019,MUARA ANGKE,24,12,3687,547
8/1/2019,MARINA ANCOL,6,6,184,186
8/2/2019,MARINA ANCOL,12,12,336,270
8/3/2019,MARINA ANCOL,12,12,496,402
8/4/2019,MARINA ANCOL,10,10,275,252
8/5/2019,MARINA ANCOL,8,8,237,304
8/6/2019,MARINA ANCOL,8,8,280,209
8/7/2019,MARINA ANCOL,10,10,261,301
8/8/2019,MARINA ANCOL,5,5,212,251
8/9/2019,MARINA ANCOL,13,13,383,337
8/10/2019,MARINA ANCOL,11,11,277,311
8/11/2019,MARINA ANCOL,7,7,245,244
8/12/2019,MARINA ANCOL,5,5,185,148
8/13/2019,MARINA ANCOL,10,10,253,302
8/14/2019,MARINA ANCOL,9,9,213,294
8/15/2019,MARINA ANCOL,9,9,281,291
8/16/2019,MARINA ANCOL,14,14,494,204
8/17/2019,MARINA ANCOL,13,13,569,541
8/18/2019,MARINA ANCOL,11,11,715,695
8/19/2019,MARINA ANCOL,24,24,605,540
8/20/2019,MARINA ANCOL,10,10,331,325
8/21/2019,MARINA ANCOL,21,21,559,591
8/22/2019,MARINA ANCOL,19,19,611,587
8/23/2019,MARINA ANCOL,17,17,343,435
8/24/2019,MARINA ANCOL,10,10,387,336
8/25/2019,MARINA ANCOL,14,14,328,384
8/26/2019,MARINA ANCOL,15,15,438,429
8/27/2019,MARINA ANCOL,18,18,425,444
8/28/2019,MARINA ANCOL,16,16,349,344
8/29/2019,MARINA ANCOL,24,24,897,823
8/30/2019,MARINA ANCOL,16,16,336,480
8/31/2019,MARINA ANCOL,16,16,489,348
8/1/2019,UNTUNG JAWA,4,4,108,117
8/2/2019,UNTUNG JAWA,6,5,347,211
8/3/2019,UNTUNG JAWA,7,6,162,176
8/4/2019,UNTUNG JAWA,4,5,155,139
8/5/2019,UNTUNG JAWA,5,4,143,147
8/6/2019,UNTUNG JAWA,7,6,143,131
8/7/2019,UNTUNG JAWA,6,5,109,79
8/8/2019,UNTUNG JAWA,6,5,119,98
8/9/2019,UNTUNG JAWA,6,5,110,102
8/10/2019,UNTUNG JAWA,7,5,341,222
8/11/2019,UNTUNG JAWA,12,10,520,435
8/12/2019,UNTUNG JAWA,7,8,162,138
8/13/2019,UNTUNG JAWA,6,6,142,118
8/14/2019,UNTUNG JAWA,5,4,122,90
8/15/2019,UNTUNG JAWA,6,5,129,54
8/16/2019,UNTUNG JAWA,6,6,110,103
8/17/2019,UNTUNG JAWA,15,13,715,778
8/18/2019,UNTUNG JAWA,14,12,804,703
8/19/2019,UNTUNG JAWA,7,5,213,196
8/20/2019,UNTUNG JAWA,6,4,132,117
8/21/2019,UNTUNG JAWA,8,6,177,202
8/22/2019,UNTUNG JAWA,7,5,159,144
8/23/2019,UNTUNG JAWA,6,4,157,168
8/24/2019,UNTUNG JAWA,10,9,379,455
8/25/2019,UNTUNG JAWA,14,13,634,604
8/26/2019,UNTUNG JAWA,8,6,156,125
8/27/2019,UNTUNG JAWA,6,4,92,88
8/28/2019,UNTUNG JAWA,6,5,131,126
8/29/2019,UNTUNG JAWA,5,5,115,117
8/30/2019,UNTUNG JAWA,4,3,152,166
8/31/2019,UNTUNG JAWA,6,6,289,177
8/1/2019,LANCANG,4,4,42,46
8/2/2019,LANCANG,4,4,39,40
8/3/2019,LANCANG,4,4,66,91
8/4/2019,LANCANG,47,47,55,52
8/5/2019,LANCANG,4,4,69,51
8/6/2019,LANCANG,3,3,45,34
8/7/2019,LANCANG,3,3,38,40
8/8/2019,LANCANG,4,4,46,43
8/9/2019,LANCANG,3,3,41,37
8/10/2019,LANCANG,3,3,51,54
8/11/2019,LANCANG,4,4,69,50
8/12/2019,LANCANG,4,4,71,58
8/13/2019,LANCANG,4,4,62,64
8/14/2019,LANCANG,3,3,59,44
8/15/2019,LANCANG,4,4,47,62
8/16/2019,LANCANG,3,3,52,57
8/17/2019,LANCANG,4,4,58,124
8/18/2019,LANCANG,4,4,151,65
8/19/2019,LANCANG,4,4,60,78
8/20/2019,LANCANG,4,4,43,47
8/21/2019,LANCANG,4,4,55,65
8/22/2019,LANCANG,4,4,56,50
8/23/2019,LANCANG,4,4,70,95
8/24/2019,LANCANG,4,4,59,106
8/25/2019,LANCANG,4,4,104,53
8/26/2019,LANCANG,4,4,30,56
8/27/2019,LANCANG,3,3,38,48
8/28/2019,LANCANG,3,3,43,30
8/29/2019,LANCANG,3,3,31,55
8/30/2019,LANCANG,3,4,44,53
8/31/2019,LANCANG,4,4,55,60
8/1/2019,PARI,5,6,188,359
8/2/2019,PARI,5,5,193,331
8/3/2019,PARI,5,14,212,1210
8/4/2019,PARI,11,11,1123,818
8/5/2019,PARI,5,4,123,166
8/6/2019,PARI,5,5,182,160
8/7/2019,PARI,6,6,190,239
8/8/2019,PARI,4,6,331,238
